id,standard_smiles,cluster,syba_score
compound_1215,CCc1cccc(C)c1NC(=O)Cc1nn(C)c(=O)c2ccccc12,32,133.0332967211963
compound_0766,CC1CCCCC1NC(=O)COC(=O)c1ccccn1,146,108.33436110009717
compound_2273,CCN(C(=O)COC(=O)c1[nH]c(C)c(C(C)=O)c1C)c1ccccc1,1244,125.04102121958775
compound_1321,CCOC(=O)c1c(C)nn(Cc2cccc(Cl)c2)c1N,1243,87.32988238002697
compound_0088,Cn1nnc2cc(NC(=O)Nc3cccc(Cl)c3)ccc21,1242,125.8663130809427
compound_1824,COc1ccc(OC)c(S(=O)(=O)N2CC(C)CC(C)C2)c1,1241,99.8827989928788
compound_1729,CN(c1ccccc1)S(=O)(=O)c1cn(C)c(=O)n(C)c1=O,1240,85.47004267515531
compound_0320,CCOC(=O)C1CCN(C(=O)Cc2ccccc2)CC1,183,130.47244488212303
compound_2418,O=C(Cc1c[nH]c2ccccc12)Nc1ccc2c(c1)CCC2,26,169.4390048875328
compound_0056,Cn1nnnc1SCC(=O)c1ccc2c(c1)CCCC2,1239,118.82387410947312
compound_2046,CSc1ccccc1NC(=O)Cn1nc(C(F)(F)F)cc1C,1238,130.42560157324405
compound_2667,COc1ccc(S(=O)(=O)NCc2ccccn2)cc1Cl,1237,130.7178193555134
compound_0500,OCCN(CCO)c1ccc2c(c1)Cc1cc(Br)ccc1-2,1236,57.67345626090025
compound_0536,COc1ccc(Cl)cc1NC(=O)c1noc2c1CCC2,1235,114.68394571031813
compound_2571,Cn1nccc1CNC(=O)Cn1nc(C(F)(F)F)cc1C1CC1,31,114.59520675979425
compound_0082,CC(=O)c1cccc(NC(=O)Nc2ncccc2C)c1,1234,119.9218909120245
compound_1581,CCc1cccc(C)c1NC(=O)COc1cccc(C#N)c1,35,154.84345354108066
compound_2678,COc1cc(-c2nnc3n2CCCCC3)cc(OC)c1OC,1233,84.48806136552807
compound_0473,COc1cccc2cc(S(=O)(=O)c3ccccc3)c(=O)oc12,1232,100.08067670581129
compound_1696,COC(=O)C(C)Oc1cc2oc(=O)c3c(c2cc1Cl)CCC3,1231,111.71911403188898
compound_1593,Cc1ccc(C=c2sc3nnc(-c4ccco4)n3c2=O)cc1,1230,89.78468138331004
compound_0512,c1csc(-c2nnc3sc(-c4ccc5c(c4)OCCO5)nn23)c1,1229,99.21595275457814
compound_0582,CCOC(=O)C1CCN(C(=O)c2cccc(C)c2)CC1,1228,126.74868784002292
compound_1580,CC(=O)c1ccc(NC(=O)COC(=O)c2ccc(O)cc2)cc1,1,148.49003800243725
compound_1136,Cc1cccc(NC(=O)Cn2c(C)cc(=O)c3cccc(C)c32)c1,1227,126.8302983495777
compound_2705,O=C(CSc1nc(=O)[nH]c2c1CCC2)N1CCCc2ccccc21,218,139.26819017153477
compound_2879,NS(=O)(=O)c1ccc(NC(=O)CSc2nncs2)cc1,34,130.85484244493347
compound_2006,CCCCN1CC2=C(C1=O)C(c1ccc(F)cc1)NC(=O)N2,1226,47.74418472065774
compound_0453,CC(C)NC(=O)C12CC3CC(C1)CC(C(=O)NC(C)C)(C3)C2,1225,22.81594262946594
compound_2256,Cc1cccc(C(=O)Nc2ccc(S(N)(=O)=O)cc2)c1,171,129.83340771187687
compound_2549,COc1ccc(C(=O)Nc2ccc3c(c2)CCC3)cc1OC,18,163.25860078944987
compound_2424,CNC(=O)c1ccccc1NC(=O)C1CC(=O)N(C(C)C)C1,1224,118.5859698429029
compound_1997,O=C(CCSc1nnc(-c2ccco2)o1)Nc1ccc(Cl)cc1,1223,168.95941413152474
compound_1677,COc1ccc(OC)c(C(C)=O)c1OCc1ccccc1,1222,71.17933071981415
compound_2506,Cc1ccc(N(C(C)C(=O)NC2CC2)S(C)(=O)=O)cc1,49,87.15923210575845
compound_2158,O=C(COC(=O)c1cccc(O)c1)Nc1ccccc1C(F)(F)F,1221,140.98718618473453
compound_0664,Cc1scc(C(=O)NCCCn2ccnc2)c1-c1ccccc1,1220,124.54558401028544
compound_1488,Cc1cc(NC(=O)c2cc(C3CC3)on2)n(-c2ccccc2)n1,1219,126.76348095393847
compound_0746,Cn1c(=O)oc2cc(S(=O)(=O)N3CCCCC3)c(Cl)cc21,1218,82.38951734374832
compound_2681,CCc1ccc(C(=O)CC2(O)C(=O)N(CC)c3ccccc32)cc1,1217,106.77386617766807
compound_0569,Cn1c(=O)c2c(ncn2Cc2ccc(F)cc2Cl)n(C)c1=O,6,100.83071001262189
compound_1637,Cc1cc2ccccn2c1C(=O)c1cccc(S(=O)(=O)N(C)C)c1,1216,106.22299083806084
compound_0986,Cc1sc2ncnc(OCC(=O)NCCc3ccccc3)c2c1C,1215,171.46277231299288
compound_2858,COc1ccc(CNC(=O)CSc2nc3cccnc3s2)cc1,1214,152.67815232437405
compound_2311,CSc1ccc(NC(=O)c2cccc(C#N)c2)cc1C#N,1213,109.52907096072515
compound_2351,CCC(c1ccccc1)c1nn2c(-c3cccnc3)nnc2s1,1212,91.1856192242598
compound_2235,CCc1cc2ccccc2nc1SCC(=O)Nc1cc(C)on1,1211,154.47938083086188
compound_0372,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cnccn1,1210,156.18439068141262
compound_1869,CCc1ccc(C(=O)c2c[nH]c3ccccc3c2=O)cc1,1209,97.8173368771972
compound_2436,O=C(Nc1cccc2[nH]c(C(F)(F)F)nc12)c1ccccc1,1208,84.19624843649457
compound_0274,COc1ccc(-c2ncnn2-c2cccc(Cl)c2)cc1OC,1207,75.1172408166422
compound_2616,CC(=O)Nc1ccc(S(=O)(=O)NCc2ccc(Cl)cc2)cc1,1206,157.5908024503181
compound_1632,O=S(=O)(c1ccccc1)c1ccc(-n2ccnc2)cc1,1205,97.09016022183513
compound_0713,CN(C(=O)c1ccc(F)cc1)c1ccccc1C(=O)N1CCOCC1,1204,118.87925325376006
compound_0763,COC(=O)CSc1nc(-c2ccccn2)nc(C)c1Cl,1203,82.69952202638721
compound_1704,CSc1nnc(-c2cnn(-c3ccccc3)c2-n2cccc2)n1C,1202,68.99114944620202
compound_1907,Cc1ccc(-n2c(=O)cc(N3CCCCCC3)[nH]c2=O)cc1,1201,62.57859867821351
compound_2171,CC1(C)CC2CC(C)(CN2C(=O)c2ccc(F)cc2)C1,1200,69.62635154006392
compound_1224,CCC(=O)N(CCO)Cc1cc2cc3c(cc2[nH]c1=O)OCCO3,1199,130.42668263408373
compound_0248,CCOC(=O)Cn1nnc(-c2ccc3c(c2)OCO3)n1,1198,102.59671856265787
compound_1654,CCNc1nc2c(c(=O)n(C)c(=O)n2C)n1CCc1ccccc1,1197,104.55002156230881
compound_0951,COc1ccc(CNC(=O)Cn2ncc(Cl)c(Cl)c2=O)cc1,1196,145.80796930574587
compound_1154,O=C(COC(=O)c1ccc(O)cc1O)Nc1ccc(F)cc1Cl,1195,141.0791017443203
compound_1420,Cc1cccc(NC(=O)CN(C2CCCCC2)S(C)(=O)=O)c1,1194,116.88334185274095
compound_2434,N#Cc1ccc(COC(=O)c2ccc(F)cc2F)cc1,1193,109.49394689737355
compound_1490,COc1ccc(-c2c(-c3ccc(O)cc3O)n[nH]c2C)cc1,1192,64.47201565253151
compound_0529,Cc1nnc(SCC(=O)NCC2CCCO2)n1Cc1ccccc1,217,162.81947846207137
compound_0520,COc1ccc(C)cc1NC(=O)c1ccc(NC(N)=O)cc1,44,146.77963690009986
compound_0272,COc1ccc(Cc2nnc(NC(=O)Cc3cccs3)s2)cc1,1191,181.52770591968442
compound_1737,CCCC(=O)Nc1sc(C(=O)N(CC)CC)c(C)c1C#N,1190,98.75453027140375
compound_0387,CC(=O)c1c(C)[nH]c(C(=O)Nc2ccc(C)cn2)c1C,1189,100.88053551248024
compound_1163,CC(=O)Nc1ccc(C(=O)Nc2ccc(F)cc2)cc1,1188,125.13155760515541
compound_2805,COc1ccc(C)cc1NC(=O)c1ccccc1N(C)S(C)(=O)=O,91,141.9789981648195
compound_1926,O=C(CCNc1ccc(C(=O)c2ccncc2)cc1)c1ccccc1,1187,124.89200256497577
compound_1586,OC1CCN(c2cc(-c3ccncc3)nc(-c3ccncc3)n2)CC1,1186,80.19882389179155
compound_1275,CCC(=O)Nc1ccc(NC(=O)c2ccccc2)nc1,1185,115.6611251032091
compound_2071,COc1cccc(-c2noc(C(=O)NCc3ccncc3)n2)c1,1184,152.50222353691666
compound_1347,COC(=O)c1ccccc1NC(=O)c1cc2ccccc2oc1=O,50,148.4480236200488
compound_0567,O=c1c(Cl)c(N2CCCC2)cnn1-c1cccc(Cl)c1,1183,74.46258693433305
compound_2532,COc1ccccc1N1CCN(C(=O)c2ccc(C#N)cc2)CC1,15,136.42069087786618
compound_0279,COc1ccc(CCNS(=O)(=O)c2ccc(SC)cc2)cc1,1182,144.30792426916847
compound_0482,COc1ccc(C(=O)OCC(=O)Nc2ccccc2)cc1OC,1181,164.12462961131664
compound_1934,COc1ccc(S(=O)(=O)CCC(=O)Nc2cccc(F)c2)cc1,66,172.80168347048223
compound_2021,CCOC(=O)c1c(C)c(C(=O)Nc2ccccc2C)c(C)n1C,123,108.67049556902073
compound_2635,CC(=O)N(C)C1(c2nnnn2-c2ccccc2C)CCOC(C)(C)C1,1180,24.089954287159596
compound_2505,CC1=C(C(=O)Nc2ccccc2C)C(c2cccs2)NC(=O)N1,1179,94.85081245291683
compound_0601,O=C(c1ccc2c(c1)ncn2-c1ccc(F)cc1F)N1CCCCC1,1178,111.64190221950612
compound_1546,Cc1ccsc1C(=O)OCC(=O)N(Cc1ccccc1)C(C)C,1177,130.3478260970092
compound_2317,CCCC(=O)Nc1ccc(C(=O)N2CCC(C(=O)OCC)CC2)cc1,1176,173.99424603383525
compound_2217,CC(C)CCNC(=O)CSc1nnc(-c2ccc(F)cc2)o1,1175,156.79751935068325
compound_2731,CCS(=O)(=O)Nc1ccc(C(=O)Nc2cccnc2)cc1,1174,139.0741983834701
compound_1549,CCn1ncc(NC(=O)c2c(F)cccc2F)c1C(N)=O,1173,88.44866261919955
compound_2328,Nc1nc(-c2ccc(Cl)cc2)nn1S(=O)(=O)c1ccccc1,1172,74.24224399093441
compound_0042,CCCCNC(=O)CSc1nnc(-c2ccc(C)cc2)n1N,136,162.42942914558674
compound_1144,O=C(c1ccccc1Cl)N1CCC(O)(c2cccnc2)CC1,1171,95.5317060700513
compound_1979,COc1ccc(CNC(=O)CSc2nncs2)cc1OC,1170,161.2189656565523
compound_1919,CS(=O)(=O)c1cccc(C(=O)Nc2ccc(F)c(Cl)c2)c1,45,143.6794121374673
compound_1776,Cc1cc2ccccc2n1CC(=O)NCc1ccc2c(c1)OCO2,1169,163.7426383691071
compound_0282,CC1CCc2c(sc(NC(=O)C3CCCO3)c2C(N)=O)C1,46,105.03783544314038
compound_0880,O=C(Nc1cccc(F)c1)c1cnc2n(c1=O)CCS2,13,102.16631853892103
compound_1003,COC(=O)CCc1c(C)c(C(=O)c2ccco2)c2ccccn12,1168,98.98795036351795
compound_1105,COC(=O)CN(c1ccccn1)S(=O)(=O)c1ccccc1,1167,98.57749998687673
compound_1789,CCOC(=O)C1=C(C)Nc2ncnn2C1c1ccc(C)o1,201,71.04082368566141
compound_2929,CCCSc1ncccc1C(=O)Nc1cccc2nonc12,1166,127.22487873890553
compound_2149,COc1ccc2c(c1)C(O)(CC(=O)c1ccc(C)cc1)C(=O)N2,216,88.85169138675799
compound_0090,Cn1c(NC(=O)COc2ccc(Cl)cc2)nc2ccccc21,215,124.74414571514775
compound_1019,COC(=O)C1C(c2ccccc2)CC(=O)N(C)C1(C)C#N,214,13.761738066162543
compound_0014,O=C(CC1(O)C(=O)Nc2ccccc21)c1cccc(-n2cnnn2)c1,1165,93.18799261821621
compound_0302,COc1ccc(CNC(=O)Nc2ccc(F)cc2)cc1,1164,151.74303233932335
compound_1774,COc1ccc(-c2noc(CCC(=O)NCc3ccccc3)n2)cc1,11,197.713601867164
compound_1443,CN(C)C(=O)CSc1nnc(-c2ccco2)n1-c1ccc(F)cc1,1163,142.90955356563995
compound_1640,COc1ccc2c(c1OC)C(=O)N1c3ccccc3C(=O)NC21,1162,7.500870787055498
compound_1363,O=C(CSc1nc(=O)[nH]c2c1CCC2)Nc1ccccc1F,0,138.47029201179114
compound_1068,COc1ccc(F)cc1S(=O)(=O)n1cnc2cc(C)c(C)cc21,188,108.05681502018143
compound_2608,CC(OC(=O)c1ccco1)C(=O)N1c2ccccc2CC1C,1161,91.72869408631703
compound_2489,O=C(Nc1cccnc1)c1cccc(S(=O)(=O)N2CCCC2)c1,61,161.37683822911345
compound_2342,O=C(Nc1ccc(NC(=O)c2cccnc2)cc1)c1ccccc1,213,132.2044891224656
compound_1457,CC(=O)NCCc1nc2ccccc2n1Cc1ccccc1F,1160,147.05087082898544
compound_2588,CNC(=O)CN(c1ccc(OC)c(OC)c1)S(C)(=O)=O,1159,107.45743865330125
compound_2466,Cc1ccc(CNC(=O)COC(=O)c2cccs2)cc1,57,146.73274812435992
compound_0544,Cc1ccc2cc(C#N)c(SCC(=O)N3CCCCC3)nc2c1,1158,127.69646499871838
compound_2706,COc1ccc(-c2nnc(NC(=O)c3cccc(C)c3)o2)c(OC)c1,1157,156.1510728313988
compound_2514,Cc1cc(NC(=O)CSc2ccc3c(c2)OCCO3)no1,1156,140.14384691172552
compound_2337,Cc1ccc(F)cc1NC(=O)c1cccc(N(C)C)c1,1155,133.96064321698933
compound_1385,Cc1csc2nc(-c3ccc(NS(=O)(=O)N(C)C)cc3)cn12,1154,105.80259845274001
compound_1173,CCOc1ccccc1NC(=O)c1nnn(-c2ccc(C)cc2)c1C,208,165.72151474773207
compound_0945,Cc1nc(-c2ccc(NC(=O)c3cccs3)c(C)c2)no1,1153,99.3028007870185
compound_1232,O=C(CSc1nnnn1C1CCCCC1)NCCc1ccccc1,16,161.6794072188724
compound_2547,CCN(CC)C(=O)CSc1ncc2c(n1)[nH]c1ccccc12,1152,82.05112846901277
compound_2135,Cc1cc(C(=O)NCc2cccnc2)c2cc(F)ccc2n1,1151,143.21281115683442
compound_0749,CCc1nn(-c2cc(Oc3ccccc3)ncn2)c(N)c1C#N,1150,94.58418353417493
compound_0051,CC(=O)c1cccc(NC(=O)NCCc2c[nH]c3ccccc23)c1,1149,183.6067881915278
compound_1643,CC(C)Oc1ccccc1OCCn1cnc2ccccc2c1=O,1148,131.75158809248273
compound_2738,O=C(COc1ccc2c(c1)CCC2)NCc1ccccc1F,1147,162.95015357716315
compound_2278,Cc1cc(C(=O)Nc2cc(C(F)(F)F)ccc2Cl)nn1C,1146,118.14076853467884
compound_2590,O=C(NCC(=O)N1CCN(C(=O)c2ccco2)CC1)c1ccccc1,1145,148.54533446159797
compound_0904,CCC(C)NC(=O)C1CCN(S(=O)(=O)N(CC)CC)CC1,1144,98.26268569160678
compound_0134,Cc1c(C(=O)OC(C)C)sc(NC(=O)C2CC2)c1C(N)=O,1143,90.89582185776453
compound_2150,Cc1nn(CCOc2ccccc2)c(=O)n1-c1ccccc1F,1142,98.44153011011262
compound_1623,Cc1cccc(-c2nnc(SCC(=O)Nc3cc(C)on3)n2C)c1,60,171.60262668774024
compound_0662,CCCCCNC(=O)C1CCN(S(=O)(=O)c2ccccc2)CC1,41,159.06211851648715
compound_0301,CN(Cc1ccccc1)C(=O)c1cccc(NC(=O)c2ccco2)c1,155,187.43533623086338
compound_0363,Cc1cc(C)c(NC(=O)COC(=O)CCc2ccccc2)c(C)c1,1141,158.9057206917737
compound_1974,CCOC(=O)C(C)Oc1ccc2c3c(c(=O)oc2c1C)CCC3,1140,131.04962557642784
compound_0146,O=C(c1cccs1)N1CCC(c2nc3ccccc3s2)CC1,1139,137.89101216010238
compound_2105,CC(=O)Nc1cccc(NS(=O)(=O)Cc2ccccc2)c1,1138,121.31735407209987
compound_1961,O=C(NC1CCCc2ccccc21)c1cc2ccccc2oc1=O,1137,127.8062772826415
compound_1538,Cc1cc(C)cc(-n2c(SCC(N)=O)nc3ccccc3c2=O)c1,1136,128.42457984974402
compound_0776,CCCN(C(=O)c1ccco1)c1nnc(-c2ccncc2)s1,212,111.18147154014406
compound_0116,Cc1nn2c(=O)c3c([nH]c2c1-c1ccccc1)CCCC3,1135,67.8319593369885
compound_2531,COc1ccc(-c2cc(C(F)(F)F)n3nc(N)nc3n2)cc1,1134,80.91980994112551
compound_1890,Cc1ccc(NC(=O)C2CC(=O)N(Cc3ccco3)C2)cc1,1133,137.94759947494936
compound_0318,Cn1c(=O)c2c(ncn2CC(=O)c2ccc(Cl)cc2)n(C)c1=O,1132,117.66936508733815
compound_1748,COc1ccc2c(c1OC)C(=O)OC2CC(=O)c1ccccc1O,1131,60.048668980229834
compound_0637,COc1cc(OC)cc(C(=O)NCC(=O)OC2CCOC2=O)c1,1130,84.59730907245392
compound_1264,O=C1CC(c2ccc(F)c(F)c2)c2cc3c(cc2N1)OCO3,1129,44.19633185486582
compound_2848,O=C(CSc1ncnc2sc3c(c12)CCC3)N1CCCCC1,1128,145.7714543163527
compound_2913,CCn1nc(C)cc1-c1nnc2sc(C3CCCCC3)nn12,1127,55.74609411149445
compound_0126,CCn1nc(C)cc1-c1nnc2sc(Cc3ccccc3)nn12,1126,85.23282639175558
compound_2934,Cc1ccc2c(c1)N(CC(=O)N(C)C1CCCCC1)C(=O)CO2,211,99.98154218785638
compound_0436,CC(OC(=O)c1cc(-c2ccc(F)cc2)nc2ccccc12)C(N)=O,1125,130.03464046968747
compound_1257,CC(=O)c1c(C)[nH]c(C(=O)N(CC(C)C)CC(C)C)c1C,1124,68.4466487767475
compound_1089,O=C(OCn1ncc(Cl)c(Cl)c1=O)c1ccccc1Cl,1123,78.84099303025087
compound_2482,Cc1ccc(S(=O)(=O)N(C)CCCC(=O)Nc2ccccn2)cc1,1122,157.89379875544842
compound_1570,O=C(COC(=O)c1ccc(F)cc1Cl)NCc1cccs1,42,147.23274736925845
compound_1193,COc1cc(OC)cc(C(=O)Nc2ccc3c(c2)OCO3)c1,4,135.33471796969314
compound_1425,O=C(Cn1c(=O)oc2ccccc21)Nc1cccc(C(F)(F)F)c1,210,153.58486837128441
compound_2959,Cn1nc(C(=O)Nc2ccc3ccccc3c2)ccc1=O,1121,122.19480061613862
compound_0782,O=C(COC(=O)COc1ccccc1)Nc1ccc(F)cc1,209,158.378712780017
compound_2926,CC(=O)Nc1cccc(-c2nnc(-c3ccco3)o2)c1,1120,107.7167305828357
compound_0608,COc1ccccc1NC(=O)c1nnn(-c2ccccc2)c1C,208,141.78674216767462
compound_1809,O=C(CSc1nnnn1-c1ccc(Cl)cc1)Nc1ccccc1,12,170.4383266548438
compound_0619,CCCn1c(SCC(=O)N(CC)c2ccccc2)n[nH]c1=O,1119,141.5399559735481
compound_2395,O=C(CNC(=O)c1cccs1)OCc1c(F)cccc1Cl,1118,125.32440988518476
compound_0153,O=S(=O)(NCc1ccc(F)cc1F)c1ccc(F)cc1F,1117,103.42852424939714
compound_2262,Cc1ccc(S(=O)(=O)CCC(=O)NCc2cccs2)cc1,1116,153.2508700085139
compound_1241,CCc1ccnc(NS(=O)(=O)c2ccc(OC)c(OC)c2)c1,196,126.30448866697189
compound_1445,COC(=O)c1ccc(Cn2nnc3ccccc3c2=O)o1,1115,107.48909741431693
compound_2139,Cc1nc(NCc2ccco2)cc(-c2cncc(-c3ccccc3)c2)n1,1114,109.6771774793124
compound_1900,Cc1cc(C(F)(F)F)c(C#N)c(SCc2cccnc2)n1,1113,101.03687731323129
compound_2931,Cc1ccccc1Nc1nc(N)nc(COc2ccccc2C#N)n1,1112,142.06897728930772
compound_2762,Cc1cc(-c2ccccc2)nc2cc(C(=O)NCc3cccs3)nn12,202,144.7558472875025
compound_1746,O=C1c2ccccc2NC(c2cccc(O)c2)N1Cc1ccco1,1111,76.96147166733816
compound_0678,Cc1cccn2c(=O)c3cc(C(=O)N4CCCC(C)C4)sc3nc12,1110,92.4978679657048
compound_0740,COCCNC(=O)c1cc(-c2ccc(Cl)c(Cl)c2)on1,1109,123.50865941699776
compound_0424,CC(=O)Nc1sc(C)c(C)c1C(=O)OCC(=O)c1ccc(F)cc1,1108,138.7604168981998
compound_1364,CCCCN1CC(C(=O)NCc2ccc(C)cc2)CC1=O,74,135.27171652457307
compound_0901,COc1cc(NC(=O)c2cccc(OC)c2OC)cc(OC)c1,37,133.71440078156192
compound_2882,Cc1onc(C#N)c1C(=O)Nc1ncc(C(F)(F)F)cc1Cl,1107,77.98094172319277
compound_2672,CN(C)C(=O)Oc1cc(=O)n2c3c(cccc13)CCC2,1106,55.240152255024555
compound_1910,O=C1OC(C(=O)NCCc2ccccc2)Cc2ccccc21,1105,107.60088339543488
compound_1130,COc1ccc(N2CC(NC(=O)NC3CCCC3)CC2=O)cc1,207,129.1293364622687
compound_0199,Cc1ccc(C(=O)OCC(=O)N2CCOCC2)c(C)c1,1104,102.24520190592835
compound_1621,Cc1cccc(C)c1NC(=O)CSc1ncn(-c2ccccc2)n1,2,153.98160685945848
compound_2670,Cc1cc(OCC(N)=O)c2c(C)c(Cc3ccccc3)c(=O)oc2c1,1103,127.9035524901774
compound_1672,Cn1c(-c2nonc2NC(=O)C(C)(C)C)nc2ccccc21,1102,83.31819589032084
compound_1690,O=C(Nc1ccc(C(F)(F)F)oc1=O)c1ccccc1,1101,69.55725464608584
compound_1893,COc1cc(NC(=O)c2cc(C(C)C)on2)cc(OC)c1OC,1100,108.18957150381286
compound_2825,Cn1cc(NC(=O)c2ccc(F)cc2F)c(C(F)(F)F)n1,1099,90.73096261365745
compound_1431,CCN(CC)C(=O)c1cc(Cl)ccc1NC(=O)c1ccco1,1098,112.52573538345791
compound_0632,Cc1cccc(C(=O)OCC(=O)Nc2c(C)cccc2C)c1O,59,129.22777961938388
compound_2450,COc1cccc(-n2nc(C(C)=O)c(C#N)c2-c2ccco2)c1,1097,70.62141906029059
compound_0910,N#Cc1nc(COc2ccc(F)cc2)oc1NCc1ccco1,1096,144.14404641713077
compound_1202,CC(C)(C)c1ccc(OCC(=O)Nc2ccc(C(N)=O)cc2)cc1,1095,173.58203474658146
compound_2548,O=C(CCNC(=O)c1ccccc1)Nc1ccc(OC(F)F)cc1,1094,178.54397794506434
compound_2722,Cc1cccc(C)c1NC(=O)COC(=O)c1ccco1,59,117.11678502298733
compound_1745,CC(C)(C)NC(=O)CCc1nc(-c2ccccc2)no1,11,130.61313500575935
compound_1797,COc1ccc(NC(=O)CC(NC(C)=O)c2ccccc2)cc1Cl,1093,164.98381744843135
compound_0197,CC(=O)NC(CC(=O)Nc1c(C)cccc1C(C)C)c1ccccc1,1092,144.39221448051325
compound_1977,CCOC(=O)C1(C#N)C2(CCCCC2)C1(C#N)C(=O)OCC,1091,18.736974982893994
compound_1665,CCCNS(=O)(=O)c1ccc(NC(=O)c2ccncc2)cc1,1090,157.38677698009994
compound_2190,CCN(CC)C(=O)C1CCN(C(=O)c2ccccc2)CC1,1089,119.53926812744295
compound_2300,CCc1cc2c(=O)n(CC(=O)Nc3ccccc3)cnc2s1,1088,148.33661209698278
compound_0066,CC(=O)Nc1cccc(NC(=O)c2cc(Cl)ccc2Cl)c1,1087,137.85649804146138
compound_1800,NC(=O)C1CCCN(S(=O)(=O)c2cc(Cl)ccc2Cl)C1,1086,105.49083531239823
compound_1370,COc1ccc(CC(=O)NC2CCCCC2)cc1OC,1085,134.96244497322587
compound_0464,CS(=O)(=O)N(CC(=O)NC1CCCC1)c1cccc(F)c1,148,123.91491620833068
compound_0629,O=C(Nc1ccccc1C(=O)N1CCOCC1)c1ccncc1,1084,146.94647208542895
compound_1492,CCOC(=O)c1ccc(NC(=O)c2cccc(OC)c2)cc1,45,159.63086580783772
compound_2118,CSc1ncccc1C(=O)OCC(=O)N1CCCCC1,1083,122.27974374663806
compound_1001,COc1ccc(NC(=O)c2cccc(C)c2)c(OC)c1,93,139.10679797634072
compound_0283,O=C(Nc1ccc2c(c1)OCO2)c1nn2cccnc2c1Cl,1082,112.47050701360678
compound_2760,Cn1c(=O)c2c(nc(NCCO)n2Cc2ccc(F)cc2)n(C)c1=O,1081,126.92052948380002
compound_0690,Cc1cccc(-c2nsc(SCC(=O)NCC3CCCO3)n2)c1,1080,137.6127922583643
compound_0704,Cc1ccc(NCCn2cnc3ccccc3c2=O)cc1,1079,102.33172436711966
compound_2872,Cc1nn(C)c(C)c1C(=O)NC1C2CC3CC(C2)CC1C3,1078,49.41005165600684
compound_1058,O=C1CCCCC1Oc1ccc2c3c(c(=O)oc2c1)CCC3,1077,68.526744597419
compound_1138,Cc1noc(C)c1C(=O)NC(c1ccccc1)c1ccccc1,1076,90.90006112211819
compound_1278,CCOC(=O)c1c(SCC(=O)c2ccccc2)nc(=O)[nH]c1C,1075,120.93882858339376
compound_2578,O=C(Nc1ccc(Cc2ccncc2)cc1)c1nc[nH]n1,1074,126.69088324421844
compound_0723,CC(=O)n1nc(-c2ccc(C)cc2)nc1NCc1ccco1,1073,91.03366784938748
compound_1775,O=c1c2ccc(Cl)cc2ncn1Cc1ccccc1F,1072,110.42798826787516
compound_1859,COc1ccc(C(=O)CSc2nc(-c3ccco3)n[nH]2)cc1C,1071,142.11280431755324
compound_2831,Cc1cc(C(=O)OCC(=O)N(CCC#N)c2ccc(F)cc2)c(C)o1,1070,142.2372396452
compound_1415,O=C1CCCN1CCCNS(=O)(=O)c1cccc(F)c1,1069,120.8076768784187
compound_0556,COC(=O)CCc1ccc(Nc2ncnc3[nH]cnc23)cc1,1068,112.08617675821061
compound_2429,CC(=O)Nc1ccc(NC(=O)CSc2nnc(C)n2N)cc1,58,135.4982154669899
compound_0548,Cn1c(=O)n(CC(=O)NCc2cccnc2)c2ccccc21,1067,138.9864757784559
compound_0640,CC(=O)c1ccc(NC(=O)Cc2ccc3c(c2)OCCO3)cc1,17,158.2510370372519
compound_2792,COc1ccc(NC(=O)CSc2nc3ccccc3[nH]2)cc1OC,206,185.50857315356274
compound_1547,CC(Sc1nncn1C)C(=O)Nc1ccc(C#N)cc1,156,127.27142804099823
compound_2189,CCC(Sc1nc(N)cc(=O)[nH]1)C(=O)NC(C)c1ccccc1,1066,104.51040847893503
compound_2497,Cc1cc(C)n2nc(SCC(=O)Nc3c(C)cccc3C)nc2n1,1065,162.21884916069064
compound_2098,Cc1ccc(SCCC(=O)NCc2ccncc2)cc1,1064,164.31361728309057
compound_2889,Cc1ccc(S(=O)(=O)NCc2ccccc2Cl)cc1C(N)=O,1063,139.25926855953796
compound_1820,Cc1cc(C)cc(NC(=O)CSc2nc(=O)[nH]c3c2CCCC3)c1,0,144.54656943823173
compound_0138,COc1ccc(CC(=O)Nc2ccc(C#N)cc2)cc1,120,143.30180522812614
compound_1575,Cc1ccccc1NC(=O)CN1C(=O)COc2ccc(Cl)cc21,1062,126.87914291788626
compound_2936,Cc1c(C(=O)Nc2ccccc2Cl)nnn1-c1cccc(F)c1,1061,137.22923155311568
compound_0598,O=C(COC(=O)c1cccc(F)c1)Nc1ccc(F)cc1,205,147.60002233298383
compound_1983,COc1cccc(OCC(=O)NCc2ccncc2)c1,1060,150.83887064876996
compound_1750,O=C(CSc1nnc(-c2cccnc2)o1)Nc1ccc(Cl)cc1,144,179.18896741792273
compound_2552,O=C(Cn1cnc2ccccc21)Nc1ccc(Cl)cn1,1059,126.44029560652025
compound_2976,COc1ccc2c(CNc3ccccc3F)cc(=O)oc2c1,1058,126.50037327526906
compound_2558,COc1ccc(-c2nc3ccccc3c(=O)o2)cc1OC,1057,95.37932635063252
compound_0001,Cc1ccc(NC(=O)c2nc[nH]c2C(=O)Nc2ccc(C)cc2)cc1,1056,100.66926011912591
compound_2290,CCOc1ccc(S(=O)(=O)NCc2ccccc2)cc1,131,143.33935613268025
