,Unnamed: 0,id,standard_smiles,mol,rule_of_five,rule_of_ghose,rule_of_veber,rule_of_reos,alerts_BMS,alerts_PAINS,alerts_SureChEMBL,alerts_Chelator,alerts_AlphaScreen-Hitters,alerts_Frequent-Hitter,filters_NIBR,filter_complexity,filter_bredt,filter_molecular_graph,cluster,smiles
1512,2318,compound_0256,CCCCCCNC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,<rdkit.Chem.rdchem.Mol object at 0x7352cff02b20>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,533,CCCCCCNC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C
1513,2319,compound_0065,COc1ccc(NC(=O)Cn2nnc3ccccc32)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352cff02b90>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,532,COc1ccc(NC(=O)Cn2nnc3ccccc32)cc1
1514,2320,compound_1338,Cc1ccc2c(c1)N(CC(=O)N1CCCC1)C(=O)C(C)O2,<rdkit.Chem.rdchem.Mol object at 0x7352cff02c00>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,531,Cc1ccc2c(c1)N(CC(=O)N1CCCC1)C(=O)C(C)O2
1515,2321,compound_0643,Cn1nc(CC(=O)Nc2ccc(Cl)cc2)c2ccccc2c1=O,<rdkit.Chem.rdchem.Mol object at 0x7352cff02c70>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,32,Cn1nc(CC(=O)Nc2ccc(Cl)cc2)c2ccccc2c1=O
1516,2324,compound_1769,Cc1oc2c(c(=O)c1C)C(=O)CC(c1ccccc1)C2,<rdkit.Chem.rdchem.Mol object at 0x7352cff02dc0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,530,Cc1oc2c(c(=O)c1C)C(=O)CC(c1ccccc1)C2
1517,2327,compound_1548,Cn1c(=O)c2c(ncn2Cc2ccccc2Cl)n(C)c1=O,<rdkit.Chem.rdchem.Mol object at 0x7352cff02f10>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,6,Cn1c(=O)c2c(ncn2Cc2ccccc2Cl)n(C)c1=O
1518,2328,compound_1636,COC(=O)c1c(NC(=O)c2c(Cl)cnn2C)sc(C)c1C,<rdkit.Chem.rdchem.Mol object at 0x7352cff02f80>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,529,COC(=O)c1c(NC(=O)c2c(Cl)cnn2C)sc(C)c1C
1519,2329,compound_0046,COc1cc(OC)c(C(=O)Nc2ccc(O)cc2)cc1OC,<rdkit.Chem.rdchem.Mol object at 0x7352cff02ff0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,528,COc1cc(OC)c(C(=O)Nc2ccc(O)cc2)cc1OC
1520,2330,compound_1483,COc1ccc(-c2nnc(SCC(=O)c3ccc(C)o3)o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352cff03060>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,3,COc1ccc(-c2nnc(SCC(=O)c3ccc(C)o3)o2)cc1
1521,2333,compound_2891,CN(C1=NC(=O)C(c2ccccc2)O1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7352cff031b0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,527,CN(C1=NC(=O)C(c2ccccc2)O1)c1ccccc1
1522,2334,compound_2367,CCOc1ccccc1NC(=O)C1CCN(S(C)(=O)=O)CC1,<rdkit.Chem.rdchem.Mol object at 0x7352cff03220>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,102,CCOc1ccccc1NC(=O)C1CCN(S(C)(=O)=O)CC1
1523,2335,compound_1366,CCCCOc1cccc(C(=O)Nc2cccc(C)n2)c1,<rdkit.Chem.rdchem.Mol object at 0x7352cff03290>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,526,CCCCOc1cccc(C(=O)Nc2cccc(C)n2)c1
1524,2336,compound_0677,O=C(CCC(=O)Nc1ccc(F)cc1F)Nc1ccc(F)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352cff03300>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,525,O=C(CCC(=O)Nc1ccc(F)cc1F)Nc1ccc(F)cc1
1525,2340,compound_1508,COCCn1c(C)cc(C(=O)CSc2nnc(C)s2)c1C,<rdkit.Chem.rdchem.Mol object at 0x7352cff034c0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,524,COCCn1c(C)cc(C(=O)CSc2nnc(C)s2)c1C
1526,2341,compound_1032,COc1ccccc1NC(=O)COC(=O)Cc1cccc(F)c1,<rdkit.Chem.rdchem.Mol object at 0x7352cff03530>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,523,COc1ccccc1NC(=O)COC(=O)Cc1cccc(F)c1
1527,2342,compound_1554,CC1CCCCN1C(=O)Cn1cc(C(=O)C2CC2)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x7352cff035a0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,522,CC1CCCCN1C(=O)Cn1cc(C(=O)C2CC2)c2ccccc21
1528,2345,compound_1367,CCn1c(C(=O)OC)cc2c1ccn2-c1ccc(F)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352cff036f0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,521,CCn1c(C(=O)OC)cc2c1ccn2-c1ccc(F)cc1
1529,2346,compound_0941,CN(CC(=O)Nc1ccc(S(=O)(=O)N(C)C)cc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7352cff03760>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,520,CN(CC(=O)Nc1ccc(S(=O)(=O)N(C)C)cc1)c1ccccc1
1530,2347,compound_1741,Cc1cc(C)n(-c2ccc(C(=O)Nc3ccccc3F)cc2)n1,<rdkit.Chem.rdchem.Mol object at 0x7352cff037d0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,5,Cc1cc(C)n(-c2ccc(C(=O)Nc3ccccc3F)cc2)n1
1531,2349,compound_2575,Cc1cc(C)cc(C(=O)N2CCN(c3ccccc3)CC2)c1,<rdkit.Chem.rdchem.Mol object at 0x7352cff038b0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,519,Cc1cc(C)cc(C(=O)N2CCN(c3ccccc3)CC2)c1
1532,2351,compound_1214,CC(=O)c1c(C)n(CCCOC(C)C)c2ccc(O)cc12,<rdkit.Chem.rdchem.Mol object at 0x7352cff03990>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,518,CC(=O)c1c(C)n(CCCOC(C)C)c2ccc(O)cc12
1533,2352,compound_2035,Cc1ccc(NC(=O)C(Sc2nnnn2C)c2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352cff03a00>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,517,Cc1ccc(NC(=O)C(Sc2nnnn2C)c2ccccc2)cc1
1534,2355,compound_0750,CCOc1ccccc1NC(=O)c1ccc2nccnc2c1,<rdkit.Chem.rdchem.Mol object at 0x7352cff03b50>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,81,CCOc1ccccc1NC(=O)c1ccc2nccnc2c1
1535,2356,compound_1708,Cc1ccc(S(=O)(=O)Nc2ccc(Oc3cccnc3)nc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352cff03bc0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,516,Cc1ccc(S(=O)(=O)Nc2ccc(Oc3cccnc3)nc2)cc1
1536,2358,compound_0873,COc1ccccc1CNC(=O)CCOc1ccccc1C,<rdkit.Chem.rdchem.Mol object at 0x7352cff03ca0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,515,COc1ccccc1CNC(=O)CCOc1ccccc1C
1537,2360,compound_0316,COc1ccccc1-c1cc(C(F)F)n2ncnc2n1,<rdkit.Chem.rdchem.Mol object at 0x7352cff03d80>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,514,COc1ccccc1-c1cc(C(F)F)n2ncnc2n1
1538,2361,compound_2326,O=C(Nc1cccnc1)C(c1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7352cff03df0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,513,O=C(Nc1cccnc1)C(c1ccccc1)c1ccccc1
1539,2363,compound_1871,CC1CCCC(C)N1C(=O)COc1ccc2ccc(=O)oc2c1,<rdkit.Chem.rdchem.Mol object at 0x7352cff03ed0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,512,CC1CCCC(C)N1C(=O)COc1ccc2ccc(=O)oc2c1
1540,2364,compound_0532,COc1ccccc1NC(=O)NCCN(C)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7352cff03f40>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,511,COc1ccccc1NC(=O)NCCN(C)c1ccccc1
1541,2365,compound_0376,COc1cc(C(=O)Nc2ccc(O)c(C)c2)cc(OC)c1OC,<rdkit.Chem.rdchem.Mol object at 0x7352cff04040>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,4,COc1cc(C(=O)Nc2ccc(O)c(C)c2)cc(OC)c1OC
1542,2366,compound_1010,CC(=O)Nc1ccc(SCC(=O)NCCc2ccc(F)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352cff040b0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,510,CC(=O)Nc1ccc(SCC(=O)NCCc2ccc(F)cc2)cc1
1543,2368,compound_0656,CC(=O)Nc1cccc(C(=O)c2cccc(NC(C)=O)c2)c1,<rdkit.Chem.rdchem.Mol object at 0x7352cff04190>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,509,CC(=O)Nc1cccc(C(=O)c2cccc(NC(C)=O)c2)c1
1544,2369,compound_0434,Cc1ccc(C(=O)COC(=O)CNC(=O)c2ccco2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352cff04200>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,128,Cc1ccc(C(=O)COC(=O)CNC(=O)c2ccco2)cc1
1545,2370,compound_0697,O=c1c2cnn(-c3ccc(F)cc3)c2ncn1Cc1cccnc1,<rdkit.Chem.rdchem.Mol object at 0x7352cff04270>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,127,O=c1c2cnn(-c3ccc(F)cc3)c2ncn1Cc1cccnc1
1546,2371,compound_2061,Cc1nc(SCC(=O)NCC(C)C)c2ccccc2n1,<rdkit.Chem.rdchem.Mol object at 0x7352cff042e0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,126,Cc1nc(SCC(=O)NCC(C)C)c2ccccc2n1
1547,2374,compound_2103,N#Cc1ccc(COc2ncnc3ccccc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352cff04430>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,508,N#Cc1ccc(COc2ncnc3ccccc23)cc1
1548,2377,compound_1172,COc1ccccc1OCCN1C(=O)C(=O)c2cc(C)ccc21,<rdkit.Chem.rdchem.Mol object at 0x7352cff04580>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,507,COc1ccccc1OCCN1C(=O)C(=O)c2cc(C)ccc21
1549,2378,compound_2690,CCC(C)Nc1ncnc2c1cnn2-c1cccc(C)c1,<rdkit.Chem.rdchem.Mol object at 0x7352cff045f0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,506,CCC(C)Nc1ncnc2c1cnn2-c1cccc(C)c1
1550,2379,compound_0546,c1ccc(-n2nnnc2-n2cnc3ccccc32)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352cff04660>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,505,c1ccc(-n2nnnc2-n2cnc3ccccc32)cc1
1551,2380,compound_0445,NS(=O)(=O)c1ccc(NC(=O)CSc2ccccn2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352cff046d0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,34,NS(=O)(=O)c1ccc(NC(=O)CSc2ccccn2)cc1
1552,2381,compound_2176,COc1ccc(C2C=C(c3cccnc3)Nc3nnnn32)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352cff04740>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,504,COc1ccc(C2C=C(c3cccnc3)Nc3nnnn32)cc1
1553,2382,compound_1684,COc1ccc(C(C)(C)C)cc1NC(=O)CCNC(C)=O,<rdkit.Chem.rdchem.Mol object at 0x7352cff047b0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,503,COc1ccc(C(C)(C)C)cc1NC(=O)CCNC(C)=O
1554,2383,compound_1564,CCn1c(C)nnc1SCC(=O)Nc1ccc(C)c(C)c1,<rdkit.Chem.rdchem.Mol object at 0x7352cff04820>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,125,CCn1c(C)nnc1SCC(=O)Nc1ccc(C)c(C)c1
1555,2384,compound_2518,CCOC(=O)c1cc(C#N)c(SC)nc1-c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7352cff04890>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,502,CCOC(=O)c1cc(C#N)c(SC)nc1-c1ccccc1
1556,2386,compound_1501,Cc1c(Cl)c(C(=O)Nc2sc3c(c2C#N)CCC3)nn1C,<rdkit.Chem.rdchem.Mol object at 0x7352cff04970>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24,Cc1c(Cl)c(C(=O)Nc2sc3c(c2C#N)CCC3)nn1C
1557,2387,compound_0538,NC(=O)C1CCN(C(=O)c2ccc(Oc3ccccc3)cc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7352cff049e0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,124,NC(=O)C1CCN(C(=O)c2ccc(Oc3ccccc3)cc2)CC1
1558,2388,compound_1098,COC(=O)CSc1nnc(CSc2ncccn2)n1C,<rdkit.Chem.rdchem.Mol object at 0x7352cff04a50>,True,True,True,True,True,True,True,True,True,True,False,True,True,True,501,COC(=O)CSc1nnc(CSc2ncccn2)n1C
1559,2389,compound_2022,O=C(COc1ncnc2sccc12)N1CCCc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x7352cff04ac0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,500,O=C(COc1ncnc2sccc12)N1CCCc2ccccc21
1560,2390,compound_2439,Cc1cc(Br)cc(C)c1NC(=O)c1ccc(C#N)cc1F,<rdkit.Chem.rdchem.Mol object at 0x7352cff04b30>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,499,Cc1cc(Br)cc(C)c1NC(=O)c1ccc(C#N)cc1F
1561,2391,compound_0052,CC(NC(=O)Cn1nc(C(F)(F)F)cc1C1CC1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7352cff04ba0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,31,CC(NC(=O)Cn1nc(C(F)(F)F)cc1C1CC1)c1ccccc1
1562,2395,compound_2413,CCOC(=O)CSc1nnnn1-c1ccc(C)c(C)c1,<rdkit.Chem.rdchem.Mol object at 0x7352cff04d60>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,498,CCOC(=O)CSc1nnnn1-c1ccc(C)c(C)c1
1563,2397,compound_1305,CCOC(=O)c1c(C)c(C(=O)NCc2ccccc2Cl)c(C)n1C,<rdkit.Chem.rdchem.Mol object at 0x7352cff04e40>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,123,CCOC(=O)c1c(C)c(C(=O)NCc2ccccc2Cl)c(C)n1C
1564,2398,compound_1185,CCOC(=O)c1ccc(NC(=O)CSc2nnc(C)s2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352cff04eb0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,121,CCOC(=O)c1ccc(NC(=O)CSc2nnc(C)s2)cc1
1565,2400,compound_2380,COCCn1c(SCC(=O)OC)nc2ccccc2c1=O,<rdkit.Chem.rdchem.Mol object at 0x7352cff04f90>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,122,COCCn1c(SCC(=O)OC)nc2ccccc2c1=O
1566,2401,compound_1182,COc1ccc(C2CC(=O)c3cnc(NC(=O)C4CC4)nc3C2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352cff05000>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,497,COc1ccc(C2CC(=O)c3cnc(NC(=O)C4CC4)nc3C2)cc1
1567,2403,compound_2700,COc1cc(OC)cc(C(=O)OCC(=O)Nc2ccccc2F)c1,<rdkit.Chem.rdchem.Mol object at 0x7352cff050e0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,496,COc1cc(OC)cc(C(=O)OCC(=O)Nc2ccccc2F)c1
1568,2404,compound_0885,CC(=O)Nc1cccc(NS(=O)(=O)c2ccc3c(c2)OCCO3)c1,<rdkit.Chem.rdchem.Mol object at 0x7352cff05150>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,495,CC(=O)Nc1cccc(NS(=O)(=O)c2ccc3c(c2)OCCO3)c1
1569,2408,compound_1733,Cc1ccc(CC(=O)Nc2nnc(C(F)(F)F)s2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352cff05310>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,494,Cc1ccc(CC(=O)Nc2nnc(C(F)(F)F)s2)cc1
1570,2409,compound_1064,CC1Cc2ccccc2N1Cc1cc(=O)n2ccsc2n1,<rdkit.Chem.rdchem.Mol object at 0x7352cff05380>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,493,CC1Cc2ccccc2N1Cc1cc(=O)n2ccsc2n1
1571,2410,compound_2660,O=C(CSc1nc(=O)[nH]c2c1CCC2)N1CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x7352cff053f0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,O=C(CSc1nc(=O)[nH]c2c1CCC2)N1CCCCC1
1572,2411,compound_0686,CCOC(=O)c1ccc(NC(=O)CSc2nccc(C)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352cff05460>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,121,CCOC(=O)c1ccc(NC(=O)CSc2nccc(C)n2)cc1
1573,2413,compound_0048,CC(=O)Nc1c(C)c(C)cc2c1C(C)CC21CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x7352cff05540>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,492,CC(=O)Nc1c(C)c(C)cc2c1C(C)CC21CCCCC1
1574,2415,compound_0097,COC(=O)c1ccc(OCc2nc(N)nc(N3CCOCC3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352cff05620>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,491,COC(=O)c1ccc(OCc2nc(N)nc(N3CCOCC3)n2)cc1
1575,2416,compound_0735,CCCCNC(=O)CCN1C(=O)COc2ccc(C)cc21,<rdkit.Chem.rdchem.Mol object at 0x7352cff05690>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,33,CCCCNC(=O)CCN1C(=O)COc2ccc(C)cc21
1576,2418,compound_0257,COc1ccc(CC(=O)Nc2ccc(C(=O)NC(C)(C)C)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352cff05770>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,120,COc1ccc(CC(=O)Nc2ccc(C(=O)NC(C)(C)C)cc2)cc1
1577,2419,compound_2614,COc1ccc(C(OC(C)=O)C(=O)NC2CCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352cff057e0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,490,COc1ccc(C(OC(C)=O)C(=O)NC2CCCCC2)cc1
1578,2421,compound_0524,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1ccccc1O,<rdkit.Chem.rdchem.Mol object at 0x7352cff058c0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,489,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1ccccc1O
1579,2423,compound_0845,CC(C)NC(=O)c1nnsc1NC(=O)Nc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7352cff059a0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,488,CC(C)NC(=O)c1nnsc1NC(=O)Nc1ccccc1
1580,2424,compound_2055,CCC(C)C(NC(N)=O)C(=O)NCc1ccccc1OC,<rdkit.Chem.rdchem.Mol object at 0x7352cff05a10>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,487,CCC(C)C(NC(N)=O)C(=O)NCc1ccccc1OC
1581,2425,compound_1787,Cc1onc(-c2ccccc2)c1C(=O)OCC(=O)c1ccc(F)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352cff05a80>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,486,Cc1onc(-c2ccccc2)c1C(=O)OCC(=O)c1ccc(F)cc1
1582,2426,compound_2924,CN(C)C(=O)c1cn(-c2ccccc2)nc1-c1cc2ccccc2o1,<rdkit.Chem.rdchem.Mol object at 0x7352cff05af0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,485,CN(C)C(=O)c1cn(-c2ccccc2)nc1-c1cc2ccccc2o1
1583,2427,compound_0278,CC(=O)Nc1ccc(Cl)cc1-c1nc2ccc(C)cc2[nH]c1=O,<rdkit.Chem.rdchem.Mol object at 0x7352cff05b60>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,484,CC(=O)Nc1ccc(Cl)cc1-c1nc2ccc(C)cc2[nH]c1=O
1584,2430,compound_0468,Cc1ccc(NC(=O)C2CC(=O)Nc3ncnn32)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352cff05cb0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,483,Cc1ccc(NC(=O)C2CC(=O)Nc3ncnn32)cc1
1585,2431,compound_2201,CCC(C)(C)NC(=O)c1cccc(S(=O)(=O)N(C)C)c1,<rdkit.Chem.rdchem.Mol object at 0x7352cff05d20>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,482,CCC(C)(C)NC(=O)c1cccc(S(=O)(=O)N(C)C)c1
1586,2432,compound_0708,O=C(Nc1ccccc1Cl)NC1CC(=O)N(c2ccc(F)cc2)C1,<rdkit.Chem.rdchem.Mol object at 0x7352cff05d90>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,481,O=C(Nc1ccccc1Cl)NC1CC(=O)N(c2ccc(F)cc2)C1
1587,2433,compound_2353,O=S(=O)(c1ccc(F)cc1)N1CCN(c2ccccc2F)CC1,<rdkit.Chem.rdchem.Mol object at 0x7352cff05e00>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,480,O=S(=O)(c1ccc(F)cc1)N1CCN(c2ccccc2F)CC1
1588,2434,compound_2449,COc1ccc(NC(=O)Cc2ccc(OC)c(OC)c2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352cff05e70>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,17,COc1ccc(NC(=O)Cc2ccc(OC)c(OC)c2)cc1
1589,2435,compound_0965,Cc1cccn2c(=O)c3cc(C(=O)NCC4CCCO4)n(C)c3nc12,<rdkit.Chem.rdchem.Mol object at 0x7352cff05ee0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,479,Cc1cccn2c(=O)c3cc(C(=O)NCC4CCCO4)n(C)c3nc12
1590,2436,compound_2344,COc1cc(OC)cc(-c2nnc(NC(=O)C(C)C)o2)c1,<rdkit.Chem.rdchem.Mol object at 0x7352cff05f50>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,478,COc1cc(OC)cc(-c2nnc(NC(=O)C(C)C)o2)c1
1591,2437,compound_2128,COc1ccccc1N(CC(=O)NCc1ccncc1)S(C)(=O)=O,<rdkit.Chem.rdchem.Mol object at 0x7352cff05fc0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,477,COc1ccccc1N(CC(=O)NCc1ccncc1)S(C)(=O)=O
1592,2438,compound_0446,CCc1ccc(S(=O)(=O)n2cnc3ccccc32)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352cff06030>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,476,CCc1ccc(S(=O)(=O)n2cnc3ccccc32)cc1
1593,2439,compound_0707,CCNC(=O)c1ccccc1Sc1ccccc1CO,<rdkit.Chem.rdchem.Mol object at 0x7352cff060a0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,475,CCNC(=O)c1ccccc1Sc1ccccc1CO
1594,2440,compound_1282,Cc1ccc(NC(=O)Cc2nn(C)c(=O)c3ccccc23)cc1F,<rdkit.Chem.rdchem.Mol object at 0x7352cff06110>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,32,Cc1ccc(NC(=O)Cc2nn(C)c(=O)c3ccccc23)cc1F
1595,2441,compound_1562,O=C(CSc1ncnc2[nH]cnc12)NCC1CCCO1,<rdkit.Chem.rdchem.Mol object at 0x7352cff06180>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,474,O=C(CSc1ncnc2[nH]cnc12)NCC1CCCO1
1596,2442,compound_1773,COc1cccc2c1OC1(C)CC2NC(=O)N1c1ccc(F)c(F)c1,<rdkit.Chem.rdchem.Mol object at 0x7352cff061f0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,473,COc1cccc2c1OC1(C)CC2NC(=O)N1c1ccc(F)c(F)c1
1597,2445,compound_2148,COc1ccc(Cl)cc1NC(=O)C(OC)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7352cff06340>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,472,COc1ccc(Cl)cc1NC(=O)C(OC)c1ccccc1
1598,2447,compound_1218,Cc1ccc2c(c1)N(CCCC(=O)NC1CCC(C)CC1)C(=O)CO2,<rdkit.Chem.rdchem.Mol object at 0x7352cff06420>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,33,Cc1ccc2c(c1)N(CCCC(=O)NC1CCC(C)CC1)C(=O)CO2
1599,2448,compound_0233,CC1CCCN(C(=O)COC(=O)c2cccc(Cl)c2)C1,<rdkit.Chem.rdchem.Mol object at 0x7352cff06490>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,119,CC1CCCN(C(=O)COC(=O)c2cccc(Cl)c2)C1
1600,2449,compound_1938,O=C(NCc1cccnc1)c1cccc(S(=O)(=O)N2CCCC2)c1,<rdkit.Chem.rdchem.Mol object at 0x7352cff06500>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,61,O=C(NCc1cccnc1)c1cccc(S(=O)(=O)N2CCCC2)c1
1601,2450,compound_0508,FC(F)(F)c1cc(-c2ccco2)nc(NCc2ccco2)n1,<rdkit.Chem.rdchem.Mol object at 0x7352cff06570>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,471,FC(F)(F)c1cc(-c2ccco2)nc(NCc2ccco2)n1
1602,2451,compound_1312,COc1ccc(C(C)=O)cc1COc1ccccc1C#N,<rdkit.Chem.rdchem.Mol object at 0x7352cff065e0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,470,COc1ccc(C(C)=O)cc1COc1ccccc1C#N
1603,2452,compound_0917,O=C(OCCn1ncc2ccccc2c1=O)c1ccc(F)cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x7352cff06650>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,469,O=C(OCCn1ncc2ccccc2c1=O)c1ccc(F)cc1Cl
1604,2454,compound_1319,Cc1cccc(C(=O)NCCC(=O)NCc2ccccc2Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x7352cff06730>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,468,Cc1cccc(C(=O)NCCC(=O)NCc2ccccc2Cl)c1
1605,2455,compound_0271,CC(C#N)On1c(SC(C)C#N)nc2ccccc2c1=O,<rdkit.Chem.rdchem.Mol object at 0x7352cff067a0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,118,CC(C#N)On1c(SC(C)C#N)nc2ccccc2c1=O
