from_smiles	to_smiles	property	radius	environment	count	avg	std	kurtosis	skewness	min	q1	median	q3	max	paired_t	p_value
[*:1]c1ccccc1F	[*:1]c1cccc(C(F)(F)F)c1	pCHEMBL	1	C[*:1]	3	-0.1655088255040411	0.5205690676013781	-1.5	0.36441237506643326	-0.7630266741301881	-0.5531469787134302	0.07649210753684343	0.16162909444512685	0.19000809008122133	0.5506852264483105	0.6371455213064782
[*:1]c1ccccc1F	[*:1]c1cccc(C(F)(F)F)c1	pCHEMBL	2	NC(=O)[*:1]	3	-0.1655088255040411	0.5205690676013781	-1.5	0.36441237506643326	-0.7630266741301881	-0.5531469787134302	0.07649210753684343	0.16162909444512685	0.19000809008122133	0.5506852264483105	0.6371455213064782
[*:1]c1ccccc1F	[*:1]c1cccc(C(F)(F)F)c1	pCHEMBL	3	CN(C(=O)[*:1])C	3	-0.1655088255040411	0.5205690676013781	-1.5	0.36441237506643326	-0.7630266741301881	-0.5531469787134302	0.07649210753684343	0.16162909444512685	0.19000809008122133	0.5506852264483105	0.6371455213064782
[*:1]c1ccccc1F	[*:1]c1cccc(C(F)(F)F)c1	pCHEMBL	4	CCN(C(=O)[*:1])CC	3	-0.1655088255040411	0.5205690676013781	-1.5	0.36441237506643326	-0.7630266741301881	-0.5531469787134302	0.07649210753684343	0.16162909444512685	0.19000809008122133	0.5506852264483105	0.6371455213064782
[*:1]c1ccccc1F	[*:1]c1cccc(C(F)(F)F)c1	pCHEMBL	5	O=C(N1CCNCC1)[*:1]	3	-0.1655088255040411	0.5205690676013781	-1.5	0.36441237506643326	-0.7630266741301881	-0.5531469787134302	0.07649210753684343	0.16162909444512685	0.19000809008122133	0.5506852264483105	0.6371455213064782
[*:1]c1cccc(F)c1	[*:1]c1ccccc1Cl	pCHEMBL	0	[*:1]	4	0.41944975524368044	1.0210067807286134	-0.7141761078652675	0.7108466191071019	-0.24369960126367385	-0.1734910177203104	-0.007937980956816748	1.0123905282076713	1.9373745841520291	0.8216395094738776	0.47149637357069285
[*:1]c1cccc(F)c1	[*:1]c1ccccc1Cl	pCHEMBL	1	C[*:1]	3	-0.08652518772576911	0.16618788151692593	-1.4999999999999998	0.09980794006452898	-0.24369960126367385	-0.20859530949199212	-0.10328243417694694	0.039734245653248346	0.08740647226331344	-0.9017867001343508	0.4623470470173737
[*:1]c1ccccc1Cl	[*:1]c1cccc(F)c1	pCHEMBL	0	[*:1]	4	-0.41944975524368044	1.0210067807286134	-0.7141761078652675	0.7108466191071019	-1.9373745841520291	-1.0123905282076713	0.007937980956816748	0.1734910177203104	0.24369960126367385	0.8216395094738776	0.47149637357069285
[*:1]c1ccccc1Cl	[*:1]c1cccc(F)c1	pCHEMBL	1	C[*:1]	3	0.08652518772576911	0.16618788151692593	-1.4999999999999998	0.09980794006452898	-0.08740647226331344	-0.039734245653248346	0.10328243417694694	0.20859530949199212	0.24369960126367385	-0.9017867001343508	0.4623470470173737
[*:1]c1ccc([*:2])c(Cl)c1	[*:1]c1ccccc1[*:2]	pCHEMBL	0	[*:1].[*:2]	3	-0.5850152179702848	0.25278507967652303	-1.5000000000000004	0.06712136210861928	-0.8288465578003983	-0.7721499161822893	-0.6020599913279625	-0.39361932641886077	-0.3241391047824935	-4.008448924367511	0.056970310011173086
[*:1]c1ccccc1[*:2]	[*:1]c1ccc([*:2])c(Cl)c1	pCHEMBL	0	[*:1].[*:2]	3	0.5850152179702848	0.25278507967652303	-1.5000000000000004	0.06712136210861928	0.3241391047824935	0.39361932641886077	0.6020599913279625	0.7721499161822893	0.8288465578003983	-4.008448924367511	0.056970310011173086
[*:1]c1ccc(Cl)cc1[*:2]	[*:1]c1ccccc1[*:2]	pCHEMBL	0	[*:1].[*:2]	3	-0.5850152179702848	0.25278507967652303	-1.5000000000000004	0.06712136210861928	-0.8288465578003983	-0.7721499161822893	-0.6020599913279625	-0.39361932641886077	-0.3241391047824935	-4.008448924367511	0.056970310011173086
[*:1]c1ccccc1[*:2]	[*:1]c1ccc(Cl)cc1[*:2]	pCHEMBL	0	[*:1].[*:2]	3	0.5850152179702848	0.25278507967652303	-1.5000000000000004	0.06712136210861928	0.3241391047824935	0.39361932641886077	0.6020599913279625	0.7721499161822893	0.8288465578003983	-4.008448924367511	0.056970310011173086
[*:1]c1ccc([*:2])c(F)c1	[*:1]c1ccc([*:2])cc1	pCHEMBL	0	[*:1].[*:2]	5	0.31312168280219765	0.7269200615389263	-1.595094777414582	-0.11511246675513906	-0.5269818613113708	-0.4069373954849058	0.6398710778278893	0.7840473271604282	1.1613680022349744	0.9631889461030475	0.38999712435401984
[*:1]c1ccc([*:2])c(F)c1	[*:1]c1ccc([*:2])cc1	pCHEMBL	1	C[*:1].F[*:2]	3	0.31040742436246155	0.5866571480051024	-1.5000000000000004	-0.38447413977999856	-0.3669225735427508	-0.11522416070009078	0.6398710778278893	0.653673096058657	0.6582737688022462	0.9164491251331359	0.45617590860381574
[*:1]c1ccc([*:2])cc1	[*:1]c1ccc([*:2])c(F)c1	pCHEMBL	0	[*:1].[*:2]	5	-0.31312168280219765	0.7269200615389263	-1.595094777414582	-0.11511246675513906	-1.1613680022349744	-0.7840473271604282	-0.6398710778278893	0.4069373954849058	0.5269818613113708	0.9631889461030475	0.38999712435401984
[*:1]c1ccc([*:2])cc1	[*:1]c1ccc([*:2])c(F)c1	pCHEMBL	1	C[*:1].F[*:2]	3	-0.31040742436246155	0.5866571480051024	-1.5000000000000004	-0.38447413977999856	-0.6582737688022462	-0.653673096058657	-0.6398710778278893	0.11522416070009078	0.3669225735427508	0.9164491251331359	0.45617590860381574
[*:1]c1ccc([*:2])c(F)c1	[*:1]c1cccc(C([*:2])(F)F)c1	pCHEMBL	0	[*:1].[*:2]	4	0.307032921777056	0.6135861307937059	-1.166510671087531	-0.4211620780121998	-0.5300759184957275	-0.1499615030453958	0.47180608125618484	0.7640273465995078	0.8145954430915818	1.0007818181284271	0.39067906611818637
[*:1]c1ccc([*:2])c(F)c1	[*:1]c1cccc(C([*:2])(F)F)c1	pCHEMBL	1	C[*:1].F[*:2]	4	0.307032921777056	0.6135861307937059	-1.166510671087531	-0.4211620780121998	-0.5300759184957275	-0.1499615030453958	0.47180608125618484	0.7640273465995078	0.8145954430915818	1.0007818181284271	0.39067906611818637
[*:1]c1cccc(C([*:2])(F)F)c1	[*:1]c1ccc([*:2])c(F)c1	pCHEMBL	0	[*:1].[*:2]	4	-0.307032921777056	0.6135861307937059	-1.166510671087531	-0.4211620780121998	-0.8145954430915818	-0.7640273465995078	-0.47180608125618484	0.1499615030453958	0.5300759184957275	1.0007818181284271	0.39067906611818637
[*:1]c1cccc(C([*:2])(F)F)c1	[*:1]c1ccc([*:2])c(F)c1	pCHEMBL	1	C[*:1].F[*:2]	4	-0.307032921777056	0.6135861307937059	-1.166510671087531	-0.4211620780121998	-0.8145954430915818	-0.7640273465995078	-0.47180608125618484	0.1499615030453958	0.5300759184957275	1.0007818181284271	0.39067906611818637
[*:1]c1ccc([*:2])c(F)c1	[*:1]c1cccc([*:2])c1	pCHEMBL	0	[*:1].[*:2]	3	0.4823951615308116	1.5711816215948953	-1.4999999999999998	0.384741063292548	-0.4397448357182778	-0.4322150685380164	-0.4096257669972321	1.6200106237316505	2.2965560873079447	0.5317863432291282	0.6480316918400286
[*:1]c1ccc([*:2])c(F)c1	[*:1]c1cccc([*:2])c1	pCHEMBL	1	C[*:1].F[*:2]	3	0.4823951615308116	1.5711816215948953	-1.4999999999999998	0.384741063292548	-0.4397448357182778	-0.4322150685380164	-0.4096257669972321	1.6200106237316505	2.2965560873079447	0.5317863432291282	0.6480316918400286
[*:1]c1cccc([*:2])c1	[*:1]c1ccc([*:2])c(F)c1	pCHEMBL	0	[*:1].[*:2]	3	-0.4823951615308116	1.5711816215948953	-1.4999999999999998	0.384741063292548	-2.2965560873079447	-1.6200106237316505	0.4096257669972321	0.4322150685380164	0.4397448357182778	0.5317863432291282	0.6480316918400286
[*:1]c1cccc([*:2])c1	[*:1]c1ccc([*:2])c(F)c1	pCHEMBL	1	C[*:1].F[*:2]	3	-0.4823951615308116	1.5711816215948953	-1.4999999999999998	0.384741063292548	-2.2965560873079447	-1.6200106237316505	0.4096257669972321	0.4322150685380164	0.4397448357182778	0.5317863432291282	0.6480316918400286
[*:1]c1ccc([*:2])cc1	[*:1]c1ccc(F)c([*:2])c1	pCHEMBL	0	[*:1].[*:2]	3	-0.31040742436246155	0.5866571480051024	-1.5000000000000002	0.38447413977999856	-0.6582737688022462	-0.653673096058657	-0.6398710778278893	0.11522416070009078	0.3669225735427508	-0.9164491251331359	0.45617590860381574
[*:1]c1ccc([*:2])cc1	[*:1]c1ccc(F)c([*:2])c1	pCHEMBL	1	C[*:1].F[*:2]	3	-0.31040742436246155	0.5866571480051024	-1.5000000000000002	0.38447413977999856	-0.6582737688022462	-0.653673096058657	-0.6398710778278893	0.11522416070009078	0.3669225735427508	-0.9164491251331359	0.45617590860381574
[*:1]c1ccc(F)c([*:2])c1	[*:1]c1ccc([*:2])cc1	pCHEMBL	0	[*:1].[*:2]	3	0.31040742436246155	0.5866571480051024	-1.5000000000000002	0.38447413977999856	-0.3669225735427508	-0.11522416070009078	0.6398710778278893	0.653673096058657	0.6582737688022462	-0.9164491251331359	0.45617590860381574
[*:1]c1ccc(F)c([*:2])c1	[*:1]c1ccc([*:2])cc1	pCHEMBL	1	C[*:1].F[*:2]	3	0.31040742436246155	0.5866571480051024	-1.5000000000000002	0.38447413977999856	-0.3669225735427508	-0.11522416070009078	0.6398710778278893	0.653673096058657	0.6582737688022462	-0.9164491251331359	0.45617590860381574
[*:1]c1ccc(F)c([*:2])c1	[*:1]c1cccc(C([*:2])(F)F)c1	pCHEMBL	0	[*:1].[*:2]	4	0.307032921777056	0.6135861307937059	-1.166510671087531	-0.4211620780121998	-0.5300759184957275	-0.1499615030453958	0.47180608125618484	0.7640273465995078	0.8145954430915818	1.0007818181284271	0.39067906611818637
[*:1]c1ccc(F)c([*:2])c1	[*:1]c1cccc(C([*:2])(F)F)c1	pCHEMBL	1	C[*:1].F[*:2]	4	0.307032921777056	0.6135861307937059	-1.166510671087531	-0.4211620780121998	-0.5300759184957275	-0.1499615030453958	0.47180608125618484	0.7640273465995078	0.8145954430915818	1.0007818181284271	0.39067906611818637
[*:1]c1cccc(C([*:2])(F)F)c1	[*:1]c1ccc(F)c([*:2])c1	pCHEMBL	0	[*:1].[*:2]	4	-0.307032921777056	0.6135861307937059	-1.166510671087531	-0.4211620780121998	-0.8145954430915818	-0.7640273465995078	-0.47180608125618484	0.1499615030453958	0.5300759184957275	1.0007818181284271	0.39067906611818637
[*:1]c1cccc(C([*:2])(F)F)c1	[*:1]c1ccc(F)c([*:2])c1	pCHEMBL	1	C[*:1].F[*:2]	4	-0.307032921777056	0.6135861307937059	-1.166510671087531	-0.4211620780121998	-0.8145954430915818	-0.7640273465995078	-0.47180608125618484	0.1499615030453958	0.5300759184957275	1.0007818181284271	0.39067906611818637
[*:1]c1ccc(F)c([*:2])c1	[*:1]c1cccc([*:2])c1	pCHEMBL	0	[*:1].[*:2]	5	0.03995397025244927	1.2770203730023986	0.14103454864268627	1.0055883329995479	-0.8663435499454462	-0.5463945142750699	-0.4096257669972321	0.28833495928842945	2.2965560873079447	0.06995956786925371	0.9475837563880278
[*:1]c1ccc(F)c([*:2])c1	[*:1]c1cccc([*:2])c1	pCHEMBL	1	C[*:1].F[*:2]	3	0.4823951615308116	1.5711816215948953	-1.4999999999999998	0.384741063292548	-0.4397448357182778	-0.4322150685380164	-0.4096257669972321	1.6200106237316505	2.2965560873079447	0.5317863432291282	0.6480316918400286
[*:1]c1cccc([*:2])c1	[*:1]c1ccc(F)c([*:2])c1	pCHEMBL	0	[*:1].[*:2]	5	-0.03995397025244927	1.2770203730023986	0.14103454864268627	1.0055883329995479	-2.2965560873079447	-0.28833495928842945	0.4096257669972321	0.5463945142750699	0.8663435499454462	0.06995956786925371	0.9475837563880278
[*:1]c1cccc([*:2])c1	[*:1]c1ccc(F)c([*:2])c1	pCHEMBL	1	C[*:1].F[*:2]	3	-0.4823951615308116	1.5711816215948953	-1.4999999999999998	0.384741063292548	-2.2965560873079447	-1.6200106237316505	0.4096257669972321	0.4322150685380164	0.4397448357182778	0.5317863432291282	0.6480316918400286
[*:1]c1ccc([*:2])cc1	[*:1]c1cccc(C([*:2])(F)F)c1	pCHEMBL	0	[*:1].[*:2]	6	0.43837495495596207	0.531580113275234	-1.3832367321767995	0.30188825194123164	-0.16315334495297673	0.0735881722795444	0.28208788576661936	0.9785295958979798	1.177109534977986	2.020005882164543	0.09936954143538552
[*:1]c1ccc([*:2])cc1	[*:1]c1cccc(C([*:2])(F)F)c1	pCHEMBL	1	C[*:1].F[*:2]	5	0.44447912649837384	0.5940894833360496	-1.6664409993282008	0.23489073695488571	-0.16315334495297673	0.014402792971414113	0.15632167428933563	1.0281745806679814	1.177109534977986	1.6729559591747492	0.16965149382322148
[*:1]c1ccc([*:2])cc1	[*:1]c1cccc(C([*:2])(F)F)c1	pCHEMBL	2	NC(=O)[*:1].F[*:2]	3	0.7706536017217672	0.5412127916525897	-1.4999999999999998	-0.327428693688235	0.15632167428933563	0.3618736546914967	0.9785295958979798	1.1274645502079845	1.177109534977986	2.4663334159974553	0.1324972567195541
[*:1]c1cccc(C([*:2])(F)F)c1	[*:1]c1ccc([*:2])cc1	pCHEMBL	0	[*:1].[*:2]	6	-0.43837495495596207	0.531580113275234	-1.3832367321767995	0.30188825194123164	-1.177109534977986	-0.9785295958979798	-0.28208788576661936	-0.0735881722795444	0.16315334495297673	2.020005882164543	0.09936954143538552
[*:1]c1cccc(C([*:2])(F)F)c1	[*:1]c1ccc([*:2])cc1	pCHEMBL	1	C[*:1].F[*:2]	5	-0.44447912649837384	0.5940894833360496	-1.6664409993282008	0.23489073695488571	-1.177109534977986	-1.0281745806679814	-0.15632167428933563	-0.014402792971414113	0.16315334495297673	1.6729559591747492	0.16965149382322148
[*:1]c1cccc(C([*:2])(F)F)c1	[*:1]c1ccc([*:2])cc1	pCHEMBL	2	NC(=O)[*:1].F[*:2]	3	-0.7706536017217672	0.5412127916525897	-1.4999999999999998	-0.327428693688235	-1.177109534977986	-1.1274645502079845	-0.9785295958979798	-0.3618736546914967	-0.15632167428933563	2.4663334159974553	0.1324972567195541
